#oID	individual	descriptor	value
12377	6	BAKERY	2.0354
15654	6	BAKERY	4.0237
16537	6	BAKERY	2.2982
17898	6	BAKERY	6.7025
18467	6	BAKERY	5.421
21363	6	BAKERY	2.944
27440	6	BAKERY	3.1058
31219	6	BAKERY	2.3314
31276	6	BAKERY	2.2485
31283	6	BAKERY	2.0889
60998	6	BAKERY	2.0891
61523	6	BAKERY	2.4231
62089	6	BAKERY	3.7143
62351	6	BAKERY	3.346
62465	6	BAKERY	9.3648
251531	6	BAKERY	2.2741
440917	6	BAKERY	2.1977
637758	6	BAKERY	4.069
853433	6	BAKERY	10.166
1549025	6	BAKERY	4.2294
2733294	6	BAKERY	3.5035
5281167	6	BAKERY	2.6507
5281168	6	BAKERY	3.122
5318599	6	BAKERY	3.2612
5352837	6	BAKERY	2.3962
5364231	6	BAKERY	4.3163
5371102	6	BAKERY	2.3858
10857465	6	BAKERY	1.5734
180	6	SWEET	7.9545
262	6	SWEET	9.2625
264	6	SWEET	8.7036
323	6	SWEET	25.927
702	6	SWEET	6.5575
750	6	SWEET	7.3234
753	6	SWEET	8.9624
962	6	SWEET	17.196
1031	6	SWEET	5.3847
3102	6	SWEET	14.213
3314	6	SWEET	11.34
5862	6	SWEET	4.2907
5962	6	SWEET	8.6997
6274	6	SWEET	5.2223
6322	6	SWEET	13.394
6506	6	SWEET	6.1825
6544	6	SWEET	18.748
6561	6	SWEET	5.719
6669	6	SWEET	5.3573
7092	6	SWEET	25.59
7137	6	SWEET	30.84
7302	6	SWEET	12.031
7476	6	SWEET	28.839
7559	6	SWEET	18.439
7657	6	SWEET	6.6698
7770	6	SWEET	28.3
7793	6	SWEET	16.509
7797	6	SWEET	33.871
8025	6	SWEET	10.76
8049	6	SWEET	9.9837
8094	6	SWEET	12.87
8419	6	SWEET	26.749
8438	6	SWEET	22.982
8468	6	SWEET	13.467
8815	6	SWEET	16.345
8878	6	SWEET	24.473
9012	6	SWEET	2.9611
10886	6	SWEET	25.377
11567	6	SWEET	16.184
12020	6	SWEET	7.1778
12265	6	SWEET	4.4718
12377	6	SWEET	5.4314
15654	6	SWEET	3.6571
16537	6	SWEET	30.649
17898	6	SWEET	10.041
18467	6	SWEET	10.872
21363	6	SWEET	10.134
27440	6	SWEET	4.7419
31219	6	SWEET	22.438
31276	6	SWEET	17.787
31283	6	SWEET	2.9742
60998	6	SWEET	12.996
61523	6	SWEET	14.423
62089	6	SWEET	10.386
62351	6	SWEET	3.1449
62465	6	SWEET	12.578
251531	6	SWEET	9.9004
440917	6	SWEET	12.589
637758	6	SWEET	24.485
853433	6	SWEET	14.806
1549025	6	SWEET	13.316
2733294	6	SWEET	20.772
5281167	6	SWEET	6.9895
5281168	6	SWEET	6.9931
5318599	6	SWEET	8.7259
5352837	6	SWEET	11.11
5364231	6	SWEET	20.731
5371102	6	SWEET	11.078
10857465	6	SWEET	16.848
180	6	FRUIT	2.1229
262	6	FRUIT	3.2326
264	6	FRUIT	2.7188
323	6	FRUIT	4.2927
702	6	FRUIT	0.30383
750	6	FRUIT	1.5961
753	6	FRUIT	2.0617
962	6	FRUIT	5.8394
1031	6	FRUIT	0.94106
3102	6	FRUIT	3.7523
3314	6	FRUIT	1.7842
5862	6	FRUIT	1.5385
5962	6	FRUIT	4.4752
6274	6	FRUIT	2.5432
6322	6	FRUIT	9.1462
6506	6	FRUIT	2.48
6544	6	FRUIT	7.1656
6561	6	FRUIT	2.1029
6669	6	FRUIT	-12.037
7092	6	FRUIT	3.9469
7137	6	FRUIT	5.2941
7302	6	FRUIT	2.675
7476	6	FRUIT	9.0952
7559	6	FRUIT	6.3516
7657	6	FRUIT	2.3029
7770	6	FRUIT	20.749
7793	6	FRUIT	11.751
7797	6	FRUIT	28.117
8025	6	FRUIT	2.913
8049	6	FRUIT	5.6876
8094	6	FRUIT	5.6027
8419	6	FRUIT	3.6702
8438	6	FRUIT	3.6498
8468	6	FRUIT	0.96259
8815	6	FRUIT	4.8232
8878	6	FRUIT	15.07
9012	6	FRUIT	1.3467
10886	6	FRUIT	15.576
11567	6	FRUIT	4.8206
12020	6	FRUIT	2.4216
12265	6	FRUIT	2.053
12377	6	FRUIT	3.0342
15654	6	FRUIT	1.5801
16537	6	FRUIT	20.477
17898	6	FRUIT	2.9067
18467	6	FRUIT	3.3147
21363	6	FRUIT	2.613
27440	6	FRUIT	2.2426
31219	6	FRUIT	9.3107
31276	6	FRUIT	14.191
31283	6	FRUIT	0.99662
60998	6	FRUIT	4.7941
61523	6	FRUIT	4.0473
62089	6	FRUIT	3.5961
62351	6	FRUIT	1.1472
62465	6	FRUIT	1.8738
251531	6	FRUIT	2.9288
440917	6	FRUIT	4.6563
637758	6	FRUIT	7.9594
853433	6	FRUIT	2.4208
1549025	6	FRUIT	8.2312
2733294	6	FRUIT	13.471
5281167	6	FRUIT	2.7213
5281168	6	FRUIT	2.691
5318599	6	FRUIT	2.8527
5352837	6	FRUIT	5.0133
5364231	6	FRUIT	13.728
5371102	6	FRUIT	3.4157
10857465	6	FRUIT	3.6561
180	6	FISH	0.8206
262	6	FISH	0.74912
264	6	FISH	0.98738
323	6	FISH	0.54613
702	6	FISH	1.9162
750	6	FISH	1.5353
753	6	FISH	1.2651
962	6	FISH	2.1542
1031	6	FISH	2.2735
3102	6	FISH	0.70073
3314	6	FISH	1.4477
5862	6	FISH	5.3549
5962	6	FISH	2.9236
6274	6	FISH	1.4139
6322	6	FISH	2.7332
6506	6	FISH	4.1907
6544	6	FISH	0.61646
6561	6	FISH	0.59812
6669	6	FISH	1.4752
7092	6	FISH	0.52631
7137	6	FISH	0.69328
7302	6	FISH	1.5353
7476	6	FISH	0.87934
7559	6	FISH	1.1699
7657	6	FISH	1.2389
7770	6	FISH	0.89435
7793	6	FISH	0.66983
7797	6	FISH	0.73612
8025	6	FISH	1.7442
8049	6	FISH	1.8247
8094	6	FISH	0.79765
8419	6	FISH	1.0118
8438	6	FISH	0.58817
8468	6	FISH	1.4291
8815	6	FISH	1.3869
8878	6	FISH	0.80537
9012	6	FISH	8.8095
10886	6	FISH	0.76233
11567	6	FISH	1.3127
12020	6	FISH	1.6414
12265	6	FISH	1.884
12377	6	FISH	9.6397
15654	6	FISH	4.8699
16537	6	FISH	0.5227
17898	6	FISH	0.83512
18467	6	FISH	0.70512
21363	6	FISH	1.2417
27440	6	FISH	4.8789
31219	6	FISH	0.97103
31276	6	FISH	0.6704
31283	6	FISH	1.7485
60998	6	FISH	0.77771
61523	6	FISH	1.3157
62089	6	FISH	1.2265
62351	6	FISH	9.125
62465	6	FISH	1.5096
251531	6	FISH	1.0776
440917	6	FISH	0.98695
637758	6	FISH	0.72814
853433	6	FISH	0.87843
1549025	6	FISH	0.61719
2733294	6	FISH	0.63748
5281167	6	FISH	2.5469
5281168	6	FISH	1.2045
5318599	6	FISH	1.402
5352837	6	FISH	1.7325
5364231	6	FISH	0.70755
5371102	6	FISH	1.0291
10857465	6	FISH	0.55116
180	6	GARLIC	3.5875
262	6	GARLIC	2.4178
264	6	GARLIC	2.9495
323	6	GARLIC	1.6269
702	6	GARLIC	6.0157
750	6	GARLIC	3.8932
753	6	GARLIC	3.2229
962	6	GARLIC	5.1388
1031	6	GARLIC	5.0934
3102	6	GARLIC	1.5781
3314	6	GARLIC	2.8402
5862	6	GARLIC	9.8835
5962	6	GARLIC	2.3955
6274	6	GARLIC	2.1699
6322	6	GARLIC	2.0184
6506	6	GARLIC	5.1829
6544	6	GARLIC	1.7256
6561	6	GARLIC	2.4212
6669	6	GARLIC	6.1029
7092	6	GARLIC	1.6121
7137	6	GARLIC	2.3355
7302	6	GARLIC	3.0451
7476	6	GARLIC	1.7147
7559	6	GARLIC	1.9944
7657	6	GARLIC	1.9703
7770	6	GARLIC	2.1223
7793	6	GARLIC	1.8184
7797	6	GARLIC	1.8392
8025	6	GARLIC	3.5821
8049	6	GARLIC	2.2222
8094	6	GARLIC	1.8914
8419	6	GARLIC	1.7543
8438	6	GARLIC	1.5939
8468	6	GARLIC	2.7643
8815	6	GARLIC	2.1209
8878	6	GARLIC	2.3023
9012	6	GARLIC	16.982
10886	6	GARLIC	2.2735
11567	6	GARLIC	2.0102
12020	6	GARLIC	3.2657
12265	6	GARLIC	2.563
12377	6	GARLIC	20.366
15654	6	GARLIC	8.984
16537	6	GARLIC	1.6531
17898	6	GARLIC	1.8039
18467	6	GARLIC	1.7929
21363	6	GARLIC	2.0532
27440	6	GARLIC	9.7606
31219	6	GARLIC	1.8557
31276	6	GARLIC	1.7242
31283	6	GARLIC	2.4226
60998	6	GARLIC	2.087
61523	6	GARLIC	1.8431
62089	6	GARLIC	2.1729
62351	6	GARLIC	17.914
62465	6	GARLIC	2.4473
251531	6	GARLIC	1.6668
440917	6	GARLIC	1.9949
637758	6	GARLIC	1.8095
853433	6	GARLIC	2.1213
1549025	6	GARLIC	1.8692
2733294	6	GARLIC	1.8173
5281167	6	GARLIC	3.9814
5281168	6	GARLIC	2.677
5318599	6	GARLIC	3.0497
5352837	6	GARLIC	2.5074
5364231	6	GARLIC	1.8883
5371102	6	GARLIC	2.0547
10857465	6	GARLIC	1.5846
180	6	SPICES	6.2414
262	6	SPICES	4.0304
264	6	SPICES	5.2368
323	6	SPICES	7.6722
702	6	SPICES	6.7648
750	6	SPICES	6.7921
753	6	SPICES	4.9157
962	6	SPICES	10.912
1031	6	SPICES	5.614
3102	6	SPICES	4.4303
3314	6	SPICES	16.325
5862	6	SPICES	7.4642
5962	6	SPICES	4.0777
6274	6	SPICES	4.2299
6322	6	SPICES	3.9373
6506	6	SPICES	4.319
6544	6	SPICES	6.8325
6561	6	SPICES	5.0963
6669	6	SPICES	3.973
7092	6	SPICES	8.1723
7137	6	SPICES	13.414
7302	6	SPICES	5.8111
7476	6	SPICES	8.5201
7559	6	SPICES	7.7899
7657	6	SPICES	5.6412
7770	6	SPICES	4.5465
7793	6	SPICES	7.5559
7797	6	SPICES	4.7615
8025	6	SPICES	5.086
8049	6	SPICES	3.908
8094	6	SPICES	4.6603
8419	6	SPICES	9.1611
8438	6	SPICES	7.2985
8468	6	SPICES	12.274
8815	6	SPICES	12.789
8878	6	SPICES	6.2324
9012	6	SPICES	10.132
10886	6	SPICES	5.1558
11567	6	SPICES	6.0043
12020	6	SPICES	6.9056
12265	6	SPICES	4.5387
12377	6	SPICES	11.55
15654	6	SPICES	10.064
16537	6	SPICES	7.4547
17898	6	SPICES	5.2721
18467	6	SPICES	5.8659
21363	6	SPICES	5.2474
27440	6	SPICES	9.7284
31219	6	SPICES	6.194
31276	6	SPICES	4.3911
31283	6	SPICES	3.8062
60998	6	SPICES	6.0846
61523	6	SPICES	6.9012
62089	6	SPICES	5.3219
62351	6	SPICES	6.329
62465	6	SPICES	10.762
251531	6	SPICES	3.8867
440917	6	SPICES	12.63
637758	6	SPICES	6.0834
853433	6	SPICES	13.254
1549025	6	SPICES	4.6724
2733294	6	SPICES	4.8604
5281167	6	SPICES	5.3437
5281168	6	SPICES	5.003
5318599	6	SPICES	5.7546
5352837	6	SPICES	4.7025
5364231	6	SPICES	4.2184
5371102	6	SPICES	5.3779
10857465	6	SPICES	7.7662
180	6	COLD	3.5985
262	6	COLD	6.2983
264	6	COLD	3.3835
323	6	COLD	5.9978
702	6	COLD	4.0062
750	6	COLD	3.0315
753	6	COLD	4.2904
962	6	COLD	6.5449
1031	6	COLD	4.2663
3102	6	COLD	6.585
3314	6	COLD	3.9112
5862	6	COLD	2.8264
5962	6	COLD	3.9772
6274	6	COLD	3.0867
6322	6	COLD	4.6004
6506	6	COLD	5.1177
6544	6	COLD	9.5456
6561	6	COLD	3.7391
6669	6	COLD	5.9403
7092	6	COLD	5.5047
7137	6	COLD	4.1348
7302	6	COLD	3.8227
7476	6	COLD	6.0448
7559	6	COLD	4.6011
7657	6	COLD	4.2301
7770	6	COLD	5.1772
7793	6	COLD	5.9102
7797	6	COLD	5.376
8025	6	COLD	3.6122
8049	6	COLD	5.7077
8094	6	COLD	3.4329
8419	6	COLD	3.9635
8438	6	COLD	5.7015
8468	6	COLD	3.1135
8815	6	COLD	5.7252
8878	6	COLD	5.0392
9012	6	COLD	2.6897
10886	6	COLD	5.1174
11567	6	COLD	7.3461
12020	6	COLD	4.7389
12265	6	COLD	4.068
12377	6	COLD	2.7691
15654	6	COLD	3.0152
16537	6	COLD	8.7429
17898	6	COLD	3.3928
18467	6	COLD	3.3813
21363	6	COLD	4.4027
27440	6	COLD	2.9191
31219	6	COLD	4.9835
31276	6	COLD	4.5037
31283	6	COLD	4.2871
60998	6	COLD	4.1837
61523	6	COLD	4.792
62089	6	COLD	2.853
62351	6	COLD	2.5261
62465	6	COLD	3.4537
251531	6	COLD	3.1955
440917	6	COLD	8.4692
637758	6	COLD	4.7517
853433	6	COLD	3.7836
1549025	6	COLD	3.1692
2733294	6	COLD	3.6256
5281167	6	COLD	4.2683
5281168	6	COLD	3.2076
5318599	6	COLD	4.1657
5352837	6	COLD	4.6171
5364231	6	COLD	4.0032
5371102	6	COLD	3.2534
10857465	6	COLD	10.024
180	6	SOUR	11.746
262	6	SOUR	6.4995
264	6	SOUR	14.57
323	6	SOUR	5.0886
702	6	SOUR	8.9087
750	6	SOUR	10.052
753	6	SOUR	10.496
962	6	SOUR	5.1273
1031	6	SOUR	11.92
3102	6	SOUR	4.944
3314	6	SOUR	6.5221
5862	6	SOUR	14.947
5962	6	SOUR	8.8267
6274	6	SOUR	7.9142
6322	6	SOUR	5.7191
6506	6	SOUR	21.279
6544	6	SOUR	6.3919
6561	6	SOUR	14.148
6669	6	SOUR	16.064
7092	6	SOUR	5.3824
7137	6	SOUR	6.9085
7302	6	SOUR	9.6164
7476	6	SOUR	5.9202
7559	6	SOUR	8.2639
7657	6	SOUR	6.4648
7770	6	SOUR	8.6626
7793	6	SOUR	6.8536
7797	6	SOUR	6.5815
8025	6	SOUR	13.596
8049	6	SOUR	10.983
8094	6	SOUR	11.891
8419	6	SOUR	6.4641
8438	6	SOUR	5.7731
8468	6	SOUR	7.7134
8815	6	SOUR	6.3027
8878	6	SOUR	8.2686
9012	6	SOUR	9.3805
10886	6	SOUR	6.161
11567	6	SOUR	8.004
12020	6	SOUR	10.169
12265	6	SOUR	7.77
12377	6	SOUR	13.432
15654	6	SOUR	11.91
16537	6	SOUR	5.601
17898	6	SOUR	6.9184
18467	6	SOUR	7.5754
21363	6	SOUR	9.9114
27440	6	SOUR	11.412
31219	6	SOUR	7.6148
31276	6	SOUR	10.62
31283	6	SOUR	13.327
60998	6	SOUR	8.1394
61523	6	SOUR	5.4769
62089	6	SOUR	12.244
62351	6	SOUR	18.61
62465	6	SOUR	6.1991
251531	6	SOUR	7.5092
440917	6	SOUR	6.3931
637758	6	SOUR	5.6489
853433	6	SOUR	6.0805
1549025	6	SOUR	10.074
2733294	6	SOUR	11.041
5281167	6	SOUR	11.97
5281168	6	SOUR	16.411
5318599	6	SOUR	10.184
5352837	6	SOUR	9.7
5364231	6	SOUR	9.3095
5371102	6	SOUR	9.8589
10857465	6	SOUR	4.9201
180	6	BURNT	3.115
262	6	BURNT	4.5662
264	6	BURNT	4.4576
323	6	BURNT	3.4568
702	6	BURNT	2.4845
750	6	BURNT	6.4056
753	6	BURNT	11.132
962	6	BURNT	3.19
1031	6	BURNT	2.6567
3102	6	BURNT	3.9845
3314	6	BURNT	7.4554
5862	6	BURNT	18.298
5962	6	BURNT	6.6414
6274	6	BURNT	8.6293
6322	6	BURNT	6.0401
6506	6	BURNT	3.0454
6544	6	BURNT	3.6028
6561	6	BURNT	4.2459
6669	6	BURNT	1.4499
7092	6	BURNT	3.4861
7137	6	BURNT	2.9523
7302	6	BURNT	5.5076
7476	6	BURNT	4.6718
7559	6	BURNT	3.4179
7657	6	BURNT	7.1591
7770	6	BURNT	2.0399
7793	6	BURNT	5.2572
7797	6	BURNT	3.0424
8025	6	BURNT	2.2176
8049	6	BURNT	5.6758
8094	6	BURNT	5.8297
8419	6	BURNT	7.0633
8438	6	BURNT	6.0179
8468	6	BURNT	7.5485
8815	6	BURNT	5.2047
8878	6	BURNT	4.2533
9012	6	BURNT	17.624
10886	6	BURNT	3.1295
11567	6	BURNT	4.1822
12020	6	BURNT	5.4332
12265	6	BURNT	6.1728
12377	6	BURNT	8.9752
15654	6	BURNT	16.2
16537	6	BURNT	2.6775
17898	6	BURNT	8.8137
18467	6	BURNT	7.4853
21363	6	BURNT	5.5932
27440	6	BURNT	11.798
31219	6	BURNT	3.077
31276	6	BURNT	2.63
31283	6	BURNT	7.3629
60998	6	BURNT	3.0713
61523	6	BURNT	8.3453
62089	6	BURNT	6.8964
62351	6	BURNT	23.057
62465	6	BURNT	8.1234
251531	6	BURNT	7.0621
440917	6	BURNT	4.2779
637758	6	BURNT	3.5094
853433	6	BURNT	7.2198
1549025	6	BURNT	5.0524
2733294	6	BURNT	3.6863
5281167	6	BURNT	2.4999
5281168	6	BURNT	3.3591
5318599	6	BURNT	4.6046
5352837	6	BURNT	3.5018
5364231	6	BURNT	3.4226
5371102	6	BURNT	4.4535
10857465	6	BURNT	2.6702
180	6	ACID	6.3709
262	6	ACID	7.9896
264	6	ACID	6.7039
323	6	ACID	5.6314
702	6	ACID	4.1777
750	6	ACID	3.6372
753	6	ACID	7.921
962	6	ACID	3.9774
1031	6	ACID	6.2229
3102	6	ACID	7.172
3314	6	ACID	5.7169
5862	6	ACID	3.8431
5962	6	ACID	4.3906
6274	6	ACID	3.4354
6322	6	ACID	3.4755
6506	6	ACID	8.798
6544	6	ACID	5.7485
6561	6	ACID	7.5989
6669	6	ACID	3.8435
7092	6	ACID	5.2907
7137	6	ACID	3.7555
7302	6	ACID	5.1651
7476	6	ACID	6.3022
7559	6	ACID	7.156
7657	6	ACID	8.2039
7770	6	ACID	5.9235
7793	6	ACID	8.9016
7797	6	ACID	5.7147
8025	6	ACID	5.1259
8049	6	ACID	7.1307
8094	6	ACID	7.0861
8419	6	ACID	6.2081
8438	6	ACID	5.7961
8468	6	ACID	4.2302
8815	6	ACID	7.7052
8878	6	ACID	4.698
9012	6	ACID	5.1916
10886	6	ACID	4.4927
11567	6	ACID	6.258
12020	6	ACID	7.0814
12265	6	ACID	9.7286
12377	6	ACID	7.1698
15654	6	ACID	7.4446
16537	6	ACID	7.3494
17898	6	ACID	5.7169
18467	6	ACID	5.3364
21363	6	ACID	6.7892
27440	6	ACID	7.234
31219	6	ACID	4.9222
31276	6	ACID	7.5784
31283	6	ACID	7.4592
60998	6	ACID	5.1822
61523	6	ACID	7.2003
62089	6	ACID	5.986
62351	6	ACID	4.3542
62465	6	ACID	5.2524
251531	6	ACID	7.3026
440917	6	ACID	7.3465
637758	6	ACID	3.132
853433	6	ACID	4.3336
1549025	6	ACID	4.411
2733294	6	ACID	4.347
5281167	6	ACID	4.2133
5281168	6	ACID	4.4769
5318599	6	ACID	4.4374
5352837	6	ACID	5.3377
5364231	6	ACID	3.8326
5371102	6	ACID	4.0397
10857465	6	ACID	7.1965
180	6	WARM	5.0379
262	6	WARM	4.8861
264	6	WARM	5.4291
323	6	WARM	8.3442
702	6	WARM	5.1949
750	6	WARM	5.7445
753	6	WARM	5.686
962	6	WARM	4.3305
1031	6	WARM	4.916
3102	6	WARM	5.3688
3314	6	WARM	8.6908
5862	6	WARM	7.8759
5962	6	WARM	5.2381
6274	6	WARM	5.9358
6322	6	WARM	5.9829
6506	6	WARM	6.5136
6544	6	WARM	5.9689
6561	6	WARM	5.0714
6669	6	WARM	5.3874
7092	6	WARM	8.4659
7137	6	WARM	6.9894
7302	6	WARM	6.9747
7476	6	WARM	6.842
7559	6	WARM	5.9791
7657	6	WARM	4.7869
7770	6	WARM	4.1495
7793	6	WARM	5.7447
7797	6	WARM	4.8996
8025	6	WARM	5.5388
8049	6	WARM	7.3326
8094	6	WARM	6.138
8419	6	WARM	9.0483
8438	6	WARM	8.2632
8468	6	WARM	9.6473
8815	6	WARM	6.1915
8878	6	WARM	5.1413
9012	6	WARM	5.6357
10886	6	WARM	4.7199
11567	6	WARM	6.2337
12020	6	WARM	5.6018
12265	6	WARM	4.1971
12377	6	WARM	5.0863
15654	6	WARM	6.9088
16537	6	WARM	7.2495
17898	6	WARM	6.1339
18467	6	WARM	5.5269
21363	6	WARM	7.2902
27440	6	WARM	5.2138
31219	6	WARM	5.1454
31276	6	WARM	5.0633
31283	6	WARM	5.2673
60998	6	WARM	4.8616
61523	6	WARM	6.3793
62089	6	WARM	6.7913
62351	6	WARM	8.1119
62465	6	WARM	8.2922
251531	6	WARM	6.8152
440917	6	WARM	5.8635
637758	6	WARM	5.3207
853433	6	WARM	8.2271
1549025	6	WARM	6.8285
2733294	6	WARM	5.1041
5281167	6	WARM	4.7462
5281168	6	WARM	5.0447
5318599	6	WARM	4.8509
5352837	6	WARM	5.2393
5364231	6	WARM	6.0772
5371102	6	WARM	7.4662
10857465	6	WARM	6.9758
180	6	MUSKY	8.7519
262	6	MUSKY	5.0178
264	6	MUSKY	13.077
323	6	MUSKY	5.4466
702	6	MUSKY	8.3485
750	6	MUSKY	9.2308
753	6	MUSKY	6.5568
962	6	MUSKY	3.4114
1031	6	MUSKY	10.354
3102	6	MUSKY	5.9032
3314	6	MUSKY	7.9983
5862	6	MUSKY	11.619
5962	6	MUSKY	11.453
6274	6	MUSKY	12.701
6322	6	MUSKY	6.5021
6506	6	MUSKY	12.293
6544	6	MUSKY	5.9044
6561	6	MUSKY	11.123
6669	6	MUSKY	23.865
7092	6	MUSKY	5.8416
7137	6	MUSKY	5.5077
7302	6	MUSKY	8.4975
7476	6	MUSKY	4.2152
7559	6	MUSKY	8.3426
7657	6	MUSKY	8.2788
7770	6	MUSKY	5.8143
7793	6	MUSKY	5.0774
7797	6	MUSKY	4.7045
8025	6	MUSKY	9.1345
8049	6	MUSKY	9.1851
8094	6	MUSKY	11.366
8419	6	MUSKY	5.3807
8438	6	MUSKY	5.3865
8468	6	MUSKY	9.3345
8815	6	MUSKY	4.6532
8878	6	MUSKY	6.2046
9012	6	MUSKY	14.81
10886	6	MUSKY	5.3069
11567	6	MUSKY	7.4449
12020	6	MUSKY	8.5811
12265	6	MUSKY	11.219
12377	6	MUSKY	9.3702
15654	6	MUSKY	13.451
16537	6	MUSKY	3.279
17898	6	MUSKY	9.6845
18467	6	MUSKY	8.9798
21363	6	MUSKY	11.629
27440	6	MUSKY	12.726
31219	6	MUSKY	5.3546
31276	6	MUSKY	6.3264
31283	6	MUSKY	13.57
60998	6	MUSKY	10.804
61523	6	MUSKY	6.6692
62089	6	MUSKY	12.22
62351	6	MUSKY	19.215
62465	6	MUSKY	9.111
251531	6	MUSKY	8.8676
440917	6	MUSKY	4.7804
637758	6	MUSKY	5.6247
853433	6	MUSKY	7.1913
1549025	6	MUSKY	7.7319
2733294	6	MUSKY	7.4019
5281167	6	MUSKY	9.928
5281168	6	MUSKY	14.729
5318599	6	MUSKY	11.02
5352837	6	MUSKY	7.2227
5364231	6	MUSKY	6.088
5371102	6	MUSKY	9.4257
10857465	6	MUSKY	4.4897
180	6	SWEATY	4.7362
262	6	SWEATY	2.4311
264	6	SWEATY	9.4016
323	6	SWEATY	1.587
702	6	SWEATY	5.4617
750	6	SWEATY	6.0816
753	6	SWEATY	3.9488
962	6	SWEATY	3.9036
1031	6	SWEATY	6.8464
3102	6	SWEATY	1.8426
3314	6	SWEATY	2.2867
5862	6	SWEATY	6.7636
5962	6	SWEATY	7.879
6274	6	SWEATY	5.9926
6322	6	SWEATY	4.2074
6506	6	SWEATY	8.3905
6544	6	SWEATY	2.3195
6561	6	SWEATY	5.9192
6669	6	SWEATY	13.106
7092	6	SWEATY	2.0277
7137	6	SWEATY	1.9865
7302	6	SWEATY	4.5746
7476	6	SWEATY	1.572
7559	6	SWEATY	4.4269
7657	6	SWEATY	3.6081
7770	6	SWEATY	3.1679
7793	6	SWEATY	2.2662
7797	6	SWEATY	2.4177
8025	6	SWEATY	5.5473
8049	6	SWEATY	5.7663
8094	6	SWEATY	7.3852
8419	6	SWEATY	1.5666
8438	6	SWEATY	1.6924
8468	6	SWEATY	3.4835
8815	6	SWEATY	1.5059
8878	6	SWEATY	2.578
9012	6	SWEATY	8.6095
10886	6	SWEATY	2.5083
11567	6	SWEATY	4.1048
12020	6	SWEATY	3.9119
12265	6	SWEATY	5.2437
12377	6	SWEATY	4.0011
15654	6	SWEATY	4.2639
16537	6	SWEATY	0.8714
17898	6	SWEATY	3.3695
18467	6	SWEATY	3.2333
21363	6	SWEATY	7.9051
27440	6	SWEATY	4.8242
31219	6	SWEATY	2.7846
31276	6	SWEATY	3.6119
31283	6	SWEATY	10.726
60998	6	SWEATY	5.9624
61523	6	SWEATY	2.9938
62089	6	SWEATY	7.6283
62351	6	SWEATY	13.732
62465	6	SWEATY	3.5007
251531	6	SWEATY	3.1612
440917	6	SWEATY	2.155
637758	6	SWEATY	2.3731
853433	6	SWEATY	2.9159
1549025	6	SWEATY	4.3901
2733294	6	SWEATY	4.7548
5281167	6	SWEATY	6.9675
5281168	6	SWEATY	10.53
5318599	6	SWEATY	6.8516
5352837	6	SWEATY	4.3823
5364231	6	SWEATY	3.9902
5371102	6	SWEATY	4.9926
10857465	6	SWEATY	2.0699
180	6	AMMONIA/URINOUS	4.3017
262	6	AMMONIA/URINOUS	6.034
264	6	AMMONIA/URINOUS	6.52
323	6	AMMONIA/URINOUS	5.0589
702	6	AMMONIA/URINOUS	3.8461
750	6	AMMONIA/URINOUS	2.6343
753	6	AMMONIA/URINOUS	5.4126
962	6	AMMONIA/URINOUS	1.5462
1031	6	AMMONIA/URINOUS	6.9162
3102	6	AMMONIA/URINOUS	6.7643
3314	6	AMMONIA/URINOUS	4.1149
5862	6	AMMONIA/URINOUS	4.0655
5962	6	AMMONIA/URINOUS	5.3865
6274	6	AMMONIA/URINOUS	3.1125
6322	6	AMMONIA/URINOUS	2.3545
6506	6	AMMONIA/URINOUS	7.4752
6544	6	AMMONIA/URINOUS	4.6855
6561	6	AMMONIA/URINOUS	4.8586
6669	6	AMMONIA/URINOUS	3.6901
7092	6	AMMONIA/URINOUS	4.762
7137	6	AMMONIA/URINOUS	2.2144
7302	6	AMMONIA/URINOUS	4.6336
7476	6	AMMONIA/URINOUS	4.2489
7559	6	AMMONIA/URINOUS	8.3319
7657	6	AMMONIA/URINOUS	8.1629
7770	6	AMMONIA/URINOUS	3.9734
7793	6	AMMONIA/URINOUS	4.842
7797	6	AMMONIA/URINOUS	3.2846
8025	6	AMMONIA/URINOUS	4.6681
8049	6	AMMONIA/URINOUS	5.503
8094	6	AMMONIA/URINOUS	6.7929
8419	6	AMMONIA/URINOUS	2.3686
8438	6	AMMONIA/URINOUS	3.0967
8468	6	AMMONIA/URINOUS	2.6604
8815	6	AMMONIA/URINOUS	4.5746
8878	6	AMMONIA/URINOUS	2.7051
9012	6	AMMONIA/URINOUS	9.4284
10886	6	AMMONIA/URINOUS	2.3724
11567	6	AMMONIA/URINOUS	6.9604
12020	6	AMMONIA/URINOUS	6.0318
12265	6	AMMONIA/URINOUS	8.7428
12377	6	AMMONIA/URINOUS	6.6403
15654	6	AMMONIA/URINOUS	7.5846
16537	6	AMMONIA/URINOUS	3.8201
17898	6	AMMONIA/URINOUS	3.8272
18467	6	AMMONIA/URINOUS	3.0658
21363	6	AMMONIA/URINOUS	8.037
27440	6	AMMONIA/URINOUS	6.6662
31219	6	AMMONIA/URINOUS	4.4186
31276	6	AMMONIA/URINOUS	5.2615
31283	6	AMMONIA/URINOUS	6.9681
60998	6	AMMONIA/URINOUS	6.8704
61523	6	AMMONIA/URINOUS	6.8679
62089	6	AMMONIA/URINOUS	5.0846
62351	6	AMMONIA/URINOUS	9.9186
62465	6	AMMONIA/URINOUS	4.2536
